siteID,labno,starttime,endtime,amount,type
ME96,TL2678SW,3/28/2013 5:00:00 AM,3/29/2013 5:00:00 AM,0.00, 
ME96,TL2678SW,3/29/2013 5:00:00 AM,3/30/2013 5:00:00 AM,0.00, 
ME96,TL2678SW,3/30/2013 5:00:00 AM,3/31/2013 5:00:00 AM,0.00, 
ME96,TL2678SW,3/31/2013 5:00:00 AM,4/1/2013 5:00:00 AM,0.00, 
ME96,TL2678SW,4/1/2013 5:00:00 AM,4/2/2013 5:00:00 AM,0.61,r
ME96,TL2678SW,4/2/2013 5:00:00 AM,4/2/2013 1:22:00 PM,0.00, 
ME96,TL2957SW,4/2/2013 1:22:00 PM,4/3/2013 5:00:00 AM,0.00, 
ME96,TL2957SW,4/3/2013 5:00:00 AM,4/4/2013 5:00:00 AM,0.00, 
ME96,TL2957SW,4/4/2013 5:00:00 AM,4/5/2013 5:00:00 AM,0.00, 
ME96,TL2957SW,4/5/2013 5:00:00 AM,4/6/2013 5:00:00 AM,0.00, 
ME96,TL2957SW,4/6/2013 5:00:00 AM,4/7/2013 5:00:00 AM,0.00, 
ME96,TL2957SW,4/7/2013 5:00:00 AM,4/8/2013 5:00:00 AM,0.00, 
ME96,TL2957SW,4/8/2013 5:00:00 AM,4/9/2013 5:00:00 AM,0.00, 
ME96,TL2957SW,4/9/2013 5:00:00 AM,4/9/2013 1:20:00 PM,0.42,r
ME96,TL3236SW,4/9/2013 1:20:00 PM,4/10/2013 5:00:00 AM,0.00, 
ME96,TL3236SW,4/10/2013 5:00:00 AM,4/11/2013 5:00:00 AM,0.37,r
ME96,TL3236SW,4/11/2013 5:00:00 AM,4/12/2013 5:00:00 AM,0.04,m
ME96,TL3236SW,4/12/2013 5:00:00 AM,4/13/2013 5:00:00 AM,0.38,m
ME96,TL3236SW,4/13/2013 5:00:00 AM,4/14/2013 5:00:00 AM,0.07,m
ME96,TL3236SW,4/14/2013 5:00:00 AM,4/15/2013 5:00:00 AM,0.00, 
ME96,TL3236SW,4/15/2013 5:00:00 AM,4/16/2013 5:00:00 AM,0.00, 
ME96,TL3236SW,4/16/2013 5:00:00 AM,4/16/2013 12:29:00 PM,0.00, 
ME96,TL3559SW,4/16/2013 12:29:00 PM,4/17/2013 5:00:00 AM,0.00, 
ME96,TL3559SW,4/17/2013 5:00:00 AM,4/18/2013 5:00:00 AM,0.00, 
ME96,TL3559SW,4/18/2013 5:00:00 AM,4/19/2013 5:00:00 AM,0.00, 
ME96,TL3559SW,4/19/2013 5:00:00 AM,4/20/2013 5:00:00 AM,0.00, 
ME96,TL3559SW,4/20/2013 5:00:00 AM,4/21/2013 5:00:00 AM,0.22,r
ME96,TL3559SW,4/21/2013 5:00:00 AM,4/22/2013 5:00:00 AM,0.00, 
ME96,TL3559SW,4/22/2013 5:00:00 AM,4/23/2013 5:00:00 AM,0.00, 
ME96,TL3559SW,4/23/2013 5:00:00 AM,4/23/2013 12:43:00 PM,0.00, 
ME96,TL3921SW,4/23/2013 12:43:00 PM,4/24/2013 5:00:00 AM,0.03,r
ME96,TL3921SW,4/24/2013 5:00:00 AM,4/25/2013 5:00:00 AM,0.04,r
ME96,TL3921SW,4/25/2013 5:00:00 AM,4/26/2013 5:00:00 AM,0.02,r
ME96,TL3921SW,4/26/2013 5:00:00 AM,4/27/2013 5:00:00 AM,0.00, 
ME96,TL3921SW,4/27/2013 5:00:00 AM,4/28/2013 5:00:00 AM,0.00, 
ME96,TL3921SW,4/28/2013 5:00:00 AM,4/29/2013 5:00:00 AM,0.00, 
ME96,TL3921SW,4/29/2013 5:00:00 AM,4/30/2013 5:00:00 AM,0.00, 
ME96,TL3921SW,4/30/2013 5:00:00 AM,4/30/2013 1:41:00 PM,0.00, 
ME96,TL4153SW,4/30/2013 1:41:00 PM,5/1/2013 5:00:00 AM,0.00, 
ME96,TL4153SW,5/1/2013 5:00:00 AM,5/2/2013 5:00:00 AM,0.00, 
ME96,TL4153SW,5/2/2013 5:00:00 AM,5/3/2013 5:00:00 AM,0.00, 
ME96,TL4153SW,5/3/2013 5:00:00 AM,5/4/2013 5:00:00 AM,0.00, 
ME96,TL4153SW,5/4/2013 5:00:00 AM,5/5/2013 5:00:00 AM,0.00, 
ME96,TL4153SW,5/5/2013 5:00:00 AM,5/6/2013 5:00:00 AM,0.00, 
ME96,TL4153SW,5/6/2013 5:00:00 AM,5/7/2013 5:00:00 AM,0.00, 
ME96,TL4153SW,5/7/2013 5:00:00 AM,5/7/2013 1:38:00 PM,0.00, 
ME96,TL4432SW,5/7/2013 1:38:00 PM,5/8/2013 5:00:00 AM,0.00, 
ME96,TL4432SW,5/8/2013 5:00:00 AM,5/9/2013 5:00:00 AM,0.00, 
ME96,TL4432SW,5/9/2013 5:00:00 AM,5/10/2013 5:00:00 AM,0.74,r
ME96,TL4432SW,5/10/2013 5:00:00 AM,5/11/2013 5:00:00 AM,0.13,r
ME96,TL4432SW,5/11/2013 5:00:00 AM,5/12/2013 5:00:00 AM,0.17,r
ME96,TL4432SW,5/12/2013 5:00:00 AM,5/13/2013 5:00:00 AM,0.10,r
ME96,TL4432SW,5/13/2013 5:00:00 AM,5/14/2013 5:00:00 AM,0.00, 
ME96,TL4432SW,5/14/2013 5:00:00 AM,5/14/2013 1:36:00 PM,0.00, 
ME96,TL4615SW,5/14/2013 1:36:00 PM,5/15/2013 5:00:00 AM,0.00, 
ME96,TL4615SW,5/15/2013 5:00:00 AM,5/16/2013 5:00:00 AM,0.15,r
ME96,TL4615SW,5/16/2013 5:00:00 AM,5/17/2013 5:00:00 AM,0.00, 
ME96,TL4615SW,5/17/2013 5:00:00 AM,5/18/2013 5:00:00 AM,0.00, 
ME96,TL4615SW,5/18/2013 5:00:00 AM,5/19/2013 5:00:00 AM,0.00, 
ME96,TL4615SW,5/19/2013 5:00:00 AM,5/20/2013 5:00:00 AM,0.09,r
ME96,TL4615SW,5/20/2013 5:00:00 AM,5/21/2013 5:00:00 AM,0.60,r
ME96,TL4615SW,5/21/2013 5:00:00 AM,5/21/2013 1:24:00 PM,0.01,r
ME96,TL4929SW,5/21/2013 1:24:00 PM,5/22/2013 5:00:00 AM,0.35,r
ME96,TL4929SW,5/22/2013 5:00:00 AM,5/23/2013 5:00:00 AM,0.42,r
ME96,TL4929SW,5/23/2013 5:00:00 AM,5/24/2013 5:00:00 AM,0.08,r
ME96,TL4929SW,5/24/2013 5:00:00 AM,5/25/2013 5:00:00 AM,1.41,r
ME96,TL4929SW,5/25/2013 5:00:00 AM,5/26/2013 5:00:00 AM,0.49,r
ME96,TL4929SW,5/26/2013 5:00:00 AM,5/27/2013 5:00:00 AM,0.12,r
ME96,TL4929SW,5/27/2013 5:00:00 AM,5/28/2013 5:00:00 AM,0.00, 
ME96,TL4929SW,5/28/2013 5:00:00 AM,5/28/2013 1:53:00 PM,0.00, 
ME96,TL5212SW,5/28/2013 1:53:00 PM,5/29/2013 5:00:00 AM,0.00, 
ME96,TL5212SW,5/29/2013 5:00:00 AM,5/30/2013 5:00:00 AM,0.20,r
ME96,TL5212SW,5/30/2013 5:00:00 AM,5/31/2013 5:00:00 AM,0.00, 
ME96,TL5212SW,5/31/2013 5:00:00 AM,6/1/2013 5:00:00 AM,0.00, 
ME96,TL5212SW,6/1/2013 5:00:00 AM,6/2/2013 5:00:00 AM,0.00, 
ME96,TL5212SW,6/2/2013 5:00:00 AM,6/3/2013 5:00:00 AM,0.17,r
ME96,TL5212SW,6/3/2013 5:00:00 AM,6/4/2013 5:00:00 AM,0.06,r
ME96,TL5212SW,6/4/2013 5:00:00 AM,6/4/2013 1:27:00 PM,0.00, 
ME96,TL5472SW,6/4/2013 1:27:00 PM,6/5/2013 5:00:00 AM,0.00, 
ME96,TL5472SW,6/5/2013 5:00:00 AM,6/6/2013 5:00:00 AM,0.00, 
ME96,TL5472SW,6/6/2013 5:00:00 AM,6/7/2013 5:00:00 AM,0.00, 
ME96,TL5472SW,6/7/2013 5:00:00 AM,6/8/2013 5:00:00 AM,0.55,r
ME96,TL5472SW,6/8/2013 5:00:00 AM,6/9/2013 5:00:00 AM,0.80,r
ME96,TL5472SW,6/9/2013 5:00:00 AM,6/10/2013 5:00:00 AM,0.00, 
ME96,TL5472SW,6/10/2013 5:00:00 AM,6/11/2013 5:00:00 AM,0.00, 
ME96,TL5472SW,6/11/2013 5:00:00 AM,6/11/2013 2:27:00 PM,0.60,r
ME96,TL5711SW,6/11/2013 2:27:00 PM,6/12/2013 5:00:00 AM,0.21,r
ME96,TL5711SW,6/12/2013 5:00:00 AM,6/13/2013 5:00:00 AM,0.10,r
ME96,TL5711SW,6/13/2013 5:00:00 AM,6/14/2013 5:00:00 AM,0.00, 
ME96,TL5711SW,6/14/2013 5:00:00 AM,6/15/2013 5:00:00 AM,0.03,r
ME96,TL5711SW,6/15/2013 5:00:00 AM,6/16/2013 5:00:00 AM,0.00, 
ME96,TL5711SW,6/16/2013 5:00:00 AM,6/17/2013 5:00:00 AM,0.00, 
ME96,TL5711SW,6/17/2013 5:00:00 AM,6/18/2013 5:00:00 AM,0.00, 
ME96,TL5711SW,6/18/2013 5:00:00 AM,6/18/2013 1:18:00 PM,0.00, 
ME96,TL6083SW,6/18/2013 1:18:00 PM,6/19/2013 5:00:00 AM,0.01,r
ME96,TL6083SW,6/19/2013 5:00:00 AM,6/20/2013 5:00:00 AM,0.00, 
ME96,TL6083SW,6/20/2013 5:00:00 AM,6/21/2013 5:00:00 AM,0.00, 
ME96,TL6083SW,6/21/2013 5:00:00 AM,6/22/2013 5:00:00 AM,0.00, 
ME96,TL6083SW,6/22/2013 5:00:00 AM,6/23/2013 5:00:00 AM,0.13,r
ME96,TL6083SW,6/23/2013 5:00:00 AM,6/24/2013 5:00:00 AM,0.01,r
ME96,TL6083SW,6/24/2013 5:00:00 AM,6/25/2013 5:00:00 AM,-9.00, 
ME96,TL6083SW,6/25/2013 5:00:00 AM,6/25/2013 12:47:00 PM,-9.00, 
ME96,TL6248SW,6/25/2013 12:47:00 PM,6/26/2013 5:00:00 AM,0.02,r
ME96,TL6248SW,6/26/2013 5:00:00 AM,6/27/2013 5:00:00 AM,0.03,r
ME96,TL6248SW,6/27/2013 5:00:00 AM,6/28/2013 5:00:00 AM,0.36,r
ME96,TL6248SW,6/28/2013 5:00:00 AM,6/29/2013 5:00:00 AM,0.71,r
ME96,TL6248SW,6/29/2013 5:00:00 AM,6/30/2013 5:00:00 AM,0.02,r
ME96,TL6248SW,6/30/2013 5:00:00 AM,7/1/2013 5:00:00 AM,0.00, 
ME96,TL6248SW,7/1/2013 5:00:00 AM,7/2/2013 5:00:00 AM,0.33,r
ME96,TL6248SW,7/2/2013 5:00:00 AM,7/2/2013 1:00:00 PM,0.11,r
ME96,TL6615SW,7/2/2013 1:00:00 PM,7/3/2013 5:00:00 AM,0.04,r
ME96,TL6615SW,7/3/2013 5:00:00 AM,7/4/2013 5:00:00 AM,0.05,r
ME96,TL6615SW,7/4/2013 5:00:00 AM,7/5/2013 5:00:00 AM,0.00, 
ME96,TL6615SW,7/5/2013 5:00:00 AM,7/6/2013 5:00:00 AM,0.44,r
ME96,TL6615SW,7/6/2013 5:00:00 AM,7/7/2013 5:00:00 AM,0.00, 
ME96,TL6615SW,7/7/2013 5:00:00 AM,7/8/2013 5:00:00 AM,0.00, 
ME96,TL6615SW,7/8/2013 5:00:00 AM,7/9/2013 5:00:00 AM,0.48,r
ME96,TL6615SW,7/9/2013 5:00:00 AM,7/9/2013 1:55:00 PM,0.01,r
ME96,TL6865SW,7/9/2013 1:55:00 PM,7/10/2013 5:00:00 AM,0.02,r
ME96,TL6865SW,7/10/2013 5:00:00 AM,7/11/2013 5:00:00 AM,0.08,r
ME96,TL6865SW,7/11/2013 5:00:00 AM,7/12/2013 5:00:00 AM,0.01,r
ME96,TL6865SW,7/12/2013 5:00:00 AM,7/13/2013 5:00:00 AM,0.00, 
ME96,TL6865SW,7/13/2013 5:00:00 AM,7/14/2013 5:00:00 AM,0.00, 
ME96,TL6865SW,7/14/2013 5:00:00 AM,7/15/2013 5:00:00 AM,0.00, 
ME96,TL6865SW,7/15/2013 5:00:00 AM,7/16/2013 5:00:00 AM,0.00, 
ME96,TL6865SW,7/16/2013 5:00:00 AM,7/16/2013 2:45:00 PM,0.00, 
ME96,TL7026SW,7/16/2013 2:45:00 PM,7/17/2013 5:00:00 AM,0.00, 
ME96,TL7026SW,7/17/2013 5:00:00 AM,7/18/2013 5:00:00 AM,0.29,r
ME96,TL7026SW,7/18/2013 5:00:00 AM,7/19/2013 5:00:00 AM,0.01,r
ME96,TL7026SW,7/19/2013 5:00:00 AM,7/20/2013 5:00:00 AM,0.00, 
ME96,TL7026SW,7/20/2013 5:00:00 AM,7/21/2013 5:00:00 AM,0.00, 
ME96,TL7026SW,7/21/2013 5:00:00 AM,7/22/2013 5:00:00 AM,0.00, 
ME96,TL7026SW,7/22/2013 5:00:00 AM,7/23/2013 5:00:00 AM,0.00, 
ME96,TL7026SW,7/23/2013 5:00:00 AM,7/23/2013 4:03:00 PM,1.22,r
ME96,TL7394SW,7/23/2013 4:03:00 PM,7/24/2013 5:00:00 AM,0.01,r
ME96,TL7394SW,7/24/2013 5:00:00 AM,7/25/2013 5:00:00 AM,0.00, 
ME96,TL7394SW,7/25/2013 5:00:00 AM,7/26/2013 5:00:00 AM,0.02,r
ME96,TL7394SW,7/26/2013 5:00:00 AM,7/27/2013 5:00:00 AM,0.18,r
ME96,TL7394SW,7/27/2013 5:00:00 AM,7/28/2013 5:00:00 AM,0.00, 
ME96,TL7394SW,7/28/2013 5:00:00 AM,7/29/2013 5:00:00 AM,0.00, 
ME96,TL7394SW,7/29/2013 5:00:00 AM,7/30/2013 5:00:00 AM,0.37,r
ME96,TL7394SW,7/30/2013 5:00:00 AM,7/30/2013 1:12:00 PM,0.00, 
ME96,TL7637SW,7/30/2013 1:12:00 PM,7/31/2013 5:00:00 AM,0.00, 
ME96,TL7637SW,7/31/2013 5:00:00 AM,8/1/2013 5:00:00 AM,0.00, 
ME96,TL7637SW,8/1/2013 5:00:00 AM,8/2/2013 5:00:00 AM,0.00, 
ME96,TL7637SW,8/2/2013 5:00:00 AM,8/3/2013 5:00:00 AM,0.56,r
ME96,TL7637SW,8/3/2013 5:00:00 AM,8/4/2013 5:00:00 AM,0.06,r
ME96,TL7637SW,8/4/2013 5:00:00 AM,8/5/2013 5:00:00 AM,0.29,r
ME96,TL7637SW,8/5/2013 5:00:00 AM,8/6/2013 5:00:00 AM,0.00, 
ME96,TL7637SW,8/6/2013 5:00:00 AM,8/6/2013 12:40:00 PM,0.00, 
ME96,TL7858SW,8/6/2013 12:40:00 PM,8/7/2013 5:00:00 AM,0.00, 
ME96,TL7858SW,8/7/2013 5:00:00 AM,8/8/2013 5:00:00 AM,0.00, 
ME96,TL7858SW,8/8/2013 5:00:00 AM,8/9/2013 5:00:00 AM,0.22,r
ME96,TL7858SW,8/9/2013 5:00:00 AM,8/10/2013 5:00:00 AM,0.83,r
ME96,TL7858SW,8/10/2013 5:00:00 AM,8/11/2013 5:00:00 AM,0.00, 
ME96,TL7858SW,8/11/2013 5:00:00 AM,8/12/2013 5:00:00 AM,0.00, 
ME96,TL7858SW,8/12/2013 5:00:00 AM,8/13/2013 5:00:00 AM,0.00, 
ME96,TL7858SW,8/13/2013 5:00:00 AM,8/13/2013 1:45:00 PM,0.00, 
ME96,TL8160SW,8/13/2013 1:45:00 PM,8/14/2013 5:00:00 AM,0.00, 
ME96,TL8160SW,8/14/2013 5:00:00 AM,8/15/2013 5:00:00 AM,0.00, 
ME96,TL8160SW,8/15/2013 5:00:00 AM,8/16/2013 5:00:00 AM,0.00, 
ME96,TL8160SW,8/16/2013 5:00:00 AM,8/17/2013 5:00:00 AM,0.00, 
ME96,TL8160SW,8/17/2013 5:00:00 AM,8/18/2013 5:00:00 AM,0.00, 
ME96,TL8160SW,8/18/2013 5:00:00 AM,8/19/2013 5:00:00 AM,0.00, 
ME96,TL8160SW,8/19/2013 5:00:00 AM,8/20/2013 5:00:00 AM,0.00, 
ME96,TL8160SW,8/20/2013 5:00:00 AM,8/20/2013 2:15:00 PM,0.00, 
ME96,TL8384SW,8/20/2013 2:15:00 PM,8/21/2013 5:00:00 AM,0.00, 
ME96,TL8384SW,8/21/2013 5:00:00 AM,8/22/2013 5:00:00 AM,0.00, 
ME96,TL8384SW,8/22/2013 5:00:00 AM,8/23/2013 5:00:00 AM,0.00, 
ME96,TL8384SW,8/23/2013 5:00:00 AM,8/24/2013 5:00:00 AM,0.00, 
ME96,TL8384SW,8/24/2013 5:00:00 AM,8/25/2013 5:00:00 AM,0.00, 
ME96,TL8384SW,8/25/2013 5:00:00 AM,8/26/2013 5:00:00 AM,0.00, 
ME96,TL8384SW,8/26/2013 5:00:00 AM,8/27/2013 5:00:00 AM,0.19,r
ME96,TL8384SW,8/27/2013 5:00:00 AM,8/27/2013 1:45:00 PM,0.00, 
ME96,TL8660SW,8/27/2013 1:45:00 PM,8/28/2013 5:00:00 AM,0.00, 
ME96,TL8660SW,8/28/2013 5:00:00 AM,8/29/2013 5:00:00 AM,0.03,r
ME96,TL8660SW,8/29/2013 5:00:00 AM,8/30/2013 5:00:00 AM,0.00, 
ME96,TL8660SW,8/30/2013 5:00:00 AM,8/31/2013 5:00:00 AM,0.00, 
ME96,TL8660SW,8/31/2013 5:00:00 AM,9/1/2013 5:00:00 AM,0.00, 
ME96,TL8660SW,9/1/2013 5:00:00 AM,9/2/2013 5:00:00 AM,2.03,r
ME96,TL8660SW,9/2/2013 5:00:00 AM,9/3/2013 5:00:00 AM,1.84,r
ME96,TL8660SW,9/3/2013 5:00:00 AM,9/3/2013 1:00:00 PM,0.00, 
ME96,TL8858SW,9/3/2013 1:00:00 PM,9/4/2013 5:00:00 AM,0.08,r
ME96,TL8858SW,9/4/2013 5:00:00 AM,9/5/2013 5:00:00 AM,0.00, 
ME96,TL8858SW,9/5/2013 5:00:00 AM,9/6/2013 5:00:00 AM,0.23,r
ME96,TL8858SW,9/6/2013 5:00:00 AM,9/7/2013 5:00:00 AM,0.00, 
ME96,TL8858SW,9/7/2013 5:00:00 AM,9/8/2013 5:00:00 AM,0.00, 
ME96,TL8858SW,9/8/2013 5:00:00 AM,9/9/2013 5:00:00 AM,0.17,r
ME96,TL8858SW,9/9/2013 5:00:00 AM,9/10/2013 5:00:00 AM,0.00, 
ME96,TL8858SW,9/10/2013 5:00:00 AM,9/10/2013 12:40:00 PM,0.00, 
ME96,TL9151SW,9/10/2013 12:40:00 PM,9/11/2013 5:00:00 AM,0.02,r
ME96,TL9151SW,9/11/2013 5:00:00 AM,9/12/2013 5:00:00 AM,0.97,r
ME96,TL9151SW,9/12/2013 5:00:00 AM,9/13/2013 5:00:00 AM,1.33,r
ME96,TL9151SW,9/13/2013 5:00:00 AM,9/14/2013 5:00:00 AM,1.33,r
ME96,TL9151SW,9/14/2013 5:00:00 AM,9/15/2013 5:00:00 AM,0.00, 
ME96,TL9151SW,9/15/2013 5:00:00 AM,9/16/2013 5:00:00 AM,0.00, 
ME96,TL9151SW,9/16/2013 5:00:00 AM,9/17/2013 5:00:00 AM,0.01,r
ME96,TL9151SW,9/17/2013 5:00:00 AM,9/17/2013 12:55:00 PM,0.00, 
ME96,TL9520SW,9/17/2013 12:55:00 PM,9/18/2013 5:00:00 AM,0.00, 
ME96,TL9520SW,9/18/2013 5:00:00 AM,9/19/2013 5:00:00 AM,0.00, 
ME96,TL9520SW,9/19/2013 5:00:00 AM,9/20/2013 5:00:00 AM,0.00, 
ME96,TL9520SW,9/20/2013 5:00:00 AM,9/21/2013 5:00:00 AM,0.00, 
ME96,TL9520SW,9/21/2013 5:00:00 AM,9/22/2013 5:00:00 AM,0.00, 
ME96,TL9520SW,9/22/2013 5:00:00 AM,9/23/2013 5:00:00 AM,0.28,r
ME96,TL9520SW,9/23/2013 5:00:00 AM,9/24/2013 5:00:00 AM,0.00, 
ME96,TL9520SW,9/24/2013 5:00:00 AM,9/24/2013 1:50:00 PM,0.00, 
ME96,TL9775SW,9/24/2013 1:50:00 PM,9/25/2013 5:00:00 AM,0.00, 
ME96,TL9775SW,9/25/2013 5:00:00 AM,9/26/2013 5:00:00 AM,0.00, 
ME96,TL9775SW,9/26/2013 5:00:00 AM,9/27/2013 5:00:00 AM,0.00, 
ME96,TL9775SW,9/27/2013 5:00:00 AM,9/28/2013 5:00:00 AM,0.00, 
ME96,TL9775SW,9/28/2013 5:00:00 AM,9/29/2013 5:00:00 AM,0.00, 
ME96,TL9775SW,9/29/2013 5:00:00 AM,9/30/2013 5:00:00 AM,0.00, 
ME96,TL9775SW,9/30/2013 5:00:00 AM,10/1/2013 5:00:00 AM,0.00, 
ME96,TL9775SW,10/1/2013 5:00:00 AM,10/1/2013 3:00:00 PM,0.00, 
ME96,TL9930SW,10/1/2013 3:10:00 PM,10/2/2013 5:00:00 AM,0.00, 
ME96,TL9930SW,10/2/2013 5:00:00 AM,10/3/2013 5:00:00 AM,0.00, 
ME96,TL9930SW,10/3/2013 5:00:00 AM,10/4/2013 5:00:00 AM,0.00, 
ME96,TL9930SW,10/4/2013 5:00:00 AM,10/5/2013 5:00:00 AM,0.00, 
ME96,TL9930SW,10/5/2013 5:00:00 AM,10/6/2013 5:00:00 AM,0.00, 
ME96,TL9930SW,10/6/2013 5:00:00 AM,10/7/2013 5:00:00 AM,0.18,r
ME96,TL9930SW,10/7/2013 5:00:00 AM,10/8/2013 5:00:00 AM,0.33,r
ME96,TL9930SW,10/8/2013 5:00:00 AM,10/8/2013 1:10:00 PM,0.00, 
ME96,TM0131SW,10/8/2013 1:10:00 PM,10/9/2013 5:00:00 AM,0.00, 
ME96,TM0131SW,10/9/2013 5:00:00 AM,10/10/2013 5:00:00 AM,0.00, 
ME96,TM0131SW,10/10/2013 5:00:00 AM,10/11/2013 5:00:00 AM,0.00, 
ME96,TM0131SW,10/11/2013 5:00:00 AM,10/12/2013 5:00:00 AM,0.00, 
ME96,TM0131SW,10/12/2013 5:00:00 AM,10/13/2013 5:00:00 AM,0.00, 
ME96,TM0131SW,10/13/2013 5:00:00 AM,10/14/2013 5:00:00 AM,0.00, 
ME96,TM0131SW,10/14/2013 5:00:00 AM,10/15/2013 5:00:00 AM,0.00, 
ME96,TM0131SW,10/15/2013 5:00:00 AM,10/15/2013 2:05:00 PM,0.00, 
ME96,TM0342SW,10/15/2013 2:05:00 PM,10/16/2013 5:00:00 AM,0.00, 
ME96,TM0342SW,10/16/2013 5:00:00 AM,10/17/2013 5:00:00 AM,0.00, 
ME96,TM0342SW,10/17/2013 5:00:00 AM,10/18/2013 5:00:00 AM,0.04,r
ME96,TM0342SW,10/18/2013 5:00:00 AM,10/19/2013 5:00:00 AM,0.34,r
ME96,TM0342SW,10/19/2013 5:00:00 AM,10/20/2013 5:00:00 AM,0.00, 
ME96,TM0342SW,10/20/2013 5:00:00 AM,10/21/2013 5:00:00 AM,0.00, 
ME96,TM0342SW,10/21/2013 5:00:00 AM,10/22/2013 5:00:00 AM,0.00, 
ME96,TM0342SW,10/22/2013 5:00:00 AM,10/22/2013 12:55:00 PM,0.00, 
ME96,TM0635SW,10/22/2013 12:55:00 PM,10/23/2013 5:00:00 AM,0.07,r
ME96,TM0635SW,10/23/2013 5:00:00 AM,10/24/2013 5:00:00 AM,0.00, 
ME96,TM0635SW,10/24/2013 5:00:00 AM,10/25/2013 5:00:00 AM,0.00, 
ME96,TM0635SW,10/25/2013 5:00:00 AM,10/26/2013 5:00:00 AM,0.00, 
ME96,TM0635SW,10/26/2013 5:00:00 AM,10/27/2013 5:00:00 AM,0.04,r
ME96,TM0635SW,10/27/2013 5:00:00 AM,10/28/2013 5:00:00 AM,0.00, 
ME96,TM0635SW,10/28/2013 5:00:00 AM,10/29/2013 5:00:00 AM,0.00, 
ME96,TM0635SW,10/29/2013 5:00:00 AM,10/29/2013 12:50:00 PM,0.00, 
ME96,TM0981SW,10/29/2013 12:50:00 PM,10/30/2013 5:00:00 AM,0.00, 
ME96,TM0981SW,10/30/2013 5:00:00 AM,10/31/2013 5:00:00 AM,0.00, 
ME96,TM0981SW,10/31/2013 5:00:00 AM,11/1/2013 5:00:00 AM,0.39,r
ME96,TM0981SW,11/1/2013 5:00:00 AM,11/2/2013 5:00:00 AM,0.07,r
ME96,TM0981SW,11/2/2013 5:00:00 AM,11/3/2013 5:00:00 AM,0.05,r
ME96,TM0981SW,11/3/2013 5:00:00 AM,11/4/2013 5:00:00 AM,0.00, 
ME96,TM0981SW,11/4/2013 5:00:00 AM,11/5/2013 5:00:00 AM,0.00, 
ME96,TM0981SW,11/5/2013 5:00:00 AM,11/5/2013 2:45:00 PM,0.00, 
ME96,TM2324SW,12/3/2013 2:45:00 PM,12/4/2013 5:00:00 AM,0.00, 
ME96,TM2324SW,12/4/2013 5:00:00 AM,12/5/2013 5:00:00 AM,0.00, 
ME96,TM2324SW,12/5/2013 5:00:00 AM,12/6/2013 5:00:00 AM,0.01,m
ME96,TM2324SW,12/6/2013 5:00:00 AM,12/7/2013 5:00:00 AM,0.14,m
ME96,TM2324SW,12/7/2013 5:00:00 AM,12/8/2013 5:00:00 AM,0.00, 
ME96,TM2324SW,12/8/2013 5:00:00 AM,12/9/2013 5:00:00 AM,0.00, 
ME96,TM2324SW,12/9/2013 5:00:00 AM,12/10/2013 5:00:00 AM,0.29,m
ME96,TM2324SW,12/10/2013 5:00:00 AM,12/11/2013 5:00:00 AM,0.11,m
ME96,TM2324SW,12/11/2013 5:00:00 AM,12/11/2013 1:00:00 PM,0.00, 
ME96,TM2633SW,12/11/2013 1:00:00 PM,12/12/2013 5:00:00 AM,0.00, 
ME96,TM2633SW,12/12/2013 5:00:00 AM,12/13/2013 5:00:00 AM,0.00, 
ME96,TM2633SW,12/13/2013 5:00:00 AM,12/14/2013 5:00:00 AM,0.00, 
ME96,TM2633SW,12/14/2013 5:00:00 AM,12/15/2013 5:00:00 AM,0.38,u
ME96,TM2633SW,12/15/2013 5:00:00 AM,12/16/2013 5:00:00 AM,0.51,u
ME96,TM2633SW,12/16/2013 5:00:00 AM,12/17/2013 5:00:00 AM,0.00, 
ME96,TM2633SW,12/17/2013 5:00:00 AM,12/18/2013 5:00:00 AM,0.38,u
ME96,TM2633SW,12/18/2013 5:00:00 AM,12/18/2013 2:47:00 PM,0.00, 
ME96,TM2866SW,12/18/2013 2:47:00 PM,12/19/2013 5:00:00 AM,0.00, 
ME96,TM2866SW,12/19/2013 5:00:00 AM,12/20/2013 5:00:00 AM,0.00, 
ME96,TM2866SW,12/20/2013 5:00:00 AM,12/21/2013 5:00:00 AM,0.02,m
ME96,TM2866SW,12/21/2013 5:00:00 AM,12/22/2013 5:00:00 AM,0.39,m
ME96,TM2866SW,12/22/2013 5:00:00 AM,12/23/2013 5:00:00 AM,0.12,m
ME96,TM2866SW,12/23/2013 5:00:00 AM,12/23/2013 2:40:00 PM,0.16,m
ME96,TM3079SW,12/23/2013 2:45:00 PM,12/24/2013 5:00:00 AM,0.20,u
ME96,TM3079SW,12/24/2013 5:00:00 AM,12/25/2013 5:00:00 AM,0.00, 
ME96,TM3079SW,12/25/2013 5:00:00 AM,12/26/2013 5:00:00 AM,0.00, 
ME96,TM3079SW,12/26/2013 5:00:00 AM,12/27/2013 5:00:00 AM,0.17,u
ME96,TM3079SW,12/27/2013 5:00:00 AM,12/28/2013 5:00:00 AM,0.00, 
ME96,TM3079SW,12/28/2013 5:00:00 AM,12/29/2013 5:00:00 AM,0.00, 
ME96,TM3079SW,12/29/2013 5:00:00 AM,12/30/2013 5:00:00 AM,0.94,u
ME96,TM3079SW,12/30/2013 5:00:00 AM,12/31/2013 5:00:00 AM,0.00, 
